term,estimate,std_error,statistic,p_value,season,r_sq,individual_id,sex,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range
human_modification,-0.0368687194672695,0.0365773977378473,-1.00796452857336,0.313471491304274,whole_year,0.0414102084305274,EM0179,M,827,-0.10856041903345,0.0348229800989113,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
slope,-0.00845498697859179,0.0322927636495461,-0.261822960411461,0.79345793653683,whole_year,0.0414102084305274,EM0179,M,827,-0.0717488037317021,0.0548388297745186,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
evi_mean,-0.138150587896212,0.0452690441661949,-3.05176728249494,0.00227498404407051,dry_season,0.449982902732323,EM0179,M,827,-0.226877914461954,-0.0494232613304702,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
distance_to_water_km,-0.976914849322394,0.0688861784158367,-14.1815799887341,1.19133737802213e-45,dry_season,0.449982902732323,EM0179,M,827,-1.11193175901743,-0.841897939627354,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
distance_to_settlement_km,0.120899527427333,0.0524017472586029,2.30716595823978,0.0210455700583306,dry_season,0.449982902732323,EM0179,M,827,0.0181921028004716,0.223606952054195,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
human_modification,-0.531314971390183,0.137829361231759,-3.85487509077823,0.000115788732032597,dry_season,0.449982902732323,EM0179,M,827,-0.801460519404432,-0.261169423375935,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
slope,-0.00564092538879539,0.0384871288931176,-0.146566541881073,0.883474164133764,dry_season,0.449982902732323,EM0179,M,827,-0.0810756980193059,0.0697938472417151,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
evi_mean,0.0173731533992368,0.0529706413866644,0.32797702547001,0.742929033701237,wet_season,0.24769296931559,EM0179,M,827,-0.0864493037186255,0.121195610517099,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
distance_to_water_km,0.441790208433036,0.0472744630462646,9.34521896104212,9.16995374590996e-21,wet_season,0.24769296931559,EM0179,M,827,0.349132260862358,0.534448156003715,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
distance_to_settlement_km,-0.0360297145322403,0.0535515840169101,-0.672803899150082,0.501072056823871,wet_season,0.24769296931559,EM0179,M,827,-0.140990819205384,0.0689313901409035,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
human_modification,0.128081465175163,0.0369235831151581,3.4688254597529,0.000522738943055592,wet_season,0.24769296931559,EM0179,M,827,0.0557112422694528,0.200451688080873,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
slope,-0.0844043554026277,0.0546142999524657,-1.54546255241009,0.122234420078654,wet_season,0.24769296931559,EM0179,M,827,-0.19144838330946,0.022639672504205,2477.03942265909,10.385855131527,6.79639322585465,0.0624066001748015,0.563422370598423,726.79028320313,27.8387149125338,15.4641490578651,0.8956412486732,1.98696845769882
evi_mean,-0.0662883115904369,0.0317963696861781,-2.08477610006064,0.0370896291345041,whole_year,0.20256379991467,EM0178,M,744,-0.128609196175346,-0.00396742700552773,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
distance_to_water_km,-0.225666743703793,0.0734089268756619,-3.0741049257677,0.00211135160657313,whole_year,0.20256379991467,EM0178,M,744,-0.36954824038009,-0.0817852470274955,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
distance_to_settlement_km,-0.0182502938247219,0.0748065565605467,-0.243966500582746,0.807256764759021,whole_year,0.20256379991467,EM0178,M,744,-0.164871144683393,0.12837055703395,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
human_modification,0.0799197042942799,0.034273290024272,2.33183637280464,0.0197093007611677,whole_year,0.20256379991467,EM0178,M,744,0.0127440558467067,0.147095352741853,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
slope,0.00733426215046838,0.0347690503737807,0.210942262489836,0.832932325333448,whole_year,0.20256379991467,EM0178,M,744,-0.0608130765821418,0.0754816008830785,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
evi_mean,-0.0577291200614019,0.0418227562017813,-1.38032796745574,0.167485687624078,dry_season,0.069545559051276,EM0178,M,744,-0.139701722216893,0.0242434820940894,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
distance_to_water_km,-0.268576924584595,0.0830307420165359,-3.23466848617476,0.00121784043038872,dry_season,0.069545559051276,EM0178,M,744,-0.431317178937005,-0.105836670232185,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
distance_to_settlement_km,0.454965062747599,0.0871615004266895,5.21979383696205,1.79122413468565e-07,dry_season,0.069545559051276,EM0178,M,744,0.284128521911287,0.62580160358391,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
human_modification,0.105351958589798,0.0457348612490244,2.3035372954596,0.0212486312625208,dry_season,0.069545559051276,EM0178,M,744,0.0157116305417101,0.194992286637886,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
slope,0.0454488825070885,0.0487261163879546,0.932741738439138,0.350953329052071,dry_season,0.069545559051276,EM0178,M,744,-0.0500543056133024,0.140952070627479,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
evi_mean,-0.0623873911194113,0.0525352219963203,-1.18753454822711,0.235016837581418,wet_season,0.261954548302581,EM0178,M,744,-0.165356426232199,0.0405816439933764,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
distance_to_water_km,-0.119959330960316,0.131496227402676,-0.912264430164751,0.361629534054141,wet_season,0.261954548302581,EM0178,M,744,-0.377691936669561,0.137773274748928,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
distance_to_settlement_km,-0.474775259984427,0.133754568572382,-3.54960032432461,0.000385816423340421,wet_season,0.261954548302581,EM0178,M,744,-0.736934214386296,-0.212616305582558,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
human_modification,0.13006916304936,0.0557340539063706,2.33374667609623,0.0196089904518682,wet_season,0.261954548302581,EM0178,M,744,0.0208304173928739,0.239307908705847,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
slope,-0.0217054356648721,0.0559180930446374,-0.388164804682188,0.697894076947584,wet_season,0.261954548302581,EM0178,M,744,-0.131304898032361,0.0878940267026172,2828.54648992067,7.93420254518482,8.72709746722831,0.065145556469478,1.13601269076268,1451.63940429687,24.2521375566721,25.494592666626,0.377416547387838,5.38405382633209
evi_mean,0.146778780931734,0.0310386209394121,4.72890793757392,2.25730703073938e-06,whole_year,0.224857782315081,EM0172,M,1077,0.0859430838904864,0.207614477972982,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
distance_to_water_km,-0.266694230788074,0.0354672509508918,-7.51945029958314,5.50070235540251e-14,whole_year,0.224857782315081,EM0172,M,1077,-0.336210042651822,-0.197178418924326,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
distance_to_settlement_km,-0.208943041167361,0.032408164335981,-6.44723468448298,1.13909334600157e-10,whole_year,0.224857782315081,EM0172,M,1077,-0.272463043265884,-0.145423039068838,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
human_modification,-0.101657023924962,0.0316296004508966,-3.2139838150273,0.00130907051942848,whole_year,0.224857782315081,EM0172,M,1077,-0.163651040808719,-0.0396630070412046,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
slope,-0.0225082503414742,0.030578636395329,-0.736077634413824,0.461683452975326,whole_year,0.224857782315081,EM0172,M,1077,-0.082442377676319,0.0374258769933706,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
evi_mean,0.0215281835819,0.0411899362577756,0.522656394687575,0.601213388100715,dry_season,0.105867430028223,EM0172,M,1077,-0.0592040914833402,0.10226045864714,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
distance_to_water_km,-0.0941077070443461,0.0459361438783029,-2.04866362517635,0.0404950184181806,dry_season,0.105867430028223,EM0172,M,1077,-0.18414254904582,-0.00407286504287252,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
distance_to_settlement_km,-0.275911552151098,0.0453165548064685,-6.08853769509669,1.1394662743084e-09,dry_season,0.105867430028223,EM0172,M,1077,-0.364731999571776,-0.18709110473042,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
human_modification,-0.00664317594107319,0.0387548789163935,-0.171415216014598,0.863897291201208,dry_season,0.105867430028223,EM0172,M,1077,-0.0826027386172044,0.0693163867350581,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
slope,0.0475032293841342,0.0376934949060324,1.2602500644357,0.207579167627301,dry_season,0.105867430028223,EM0172,M,1077,-0.0263760206316893,0.121382479399958,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
evi_mean,0.24553615422452,0.0491342255757198,4.99725296058913,5.81527640894773e-07,wet_season,0.16586280974174,EM0172,M,1077,0.149233072096109,0.341839236352931,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
distance_to_water_km,-0.461261112521733,0.0581972647384216,-7.92582116350239,2.26643574173209e-15,wet_season,0.16586280974174,EM0172,M,1077,-0.57532775140904,-0.347194473634427,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
distance_to_settlement_km,-0.181961461509164,0.0497742585723539,-3.65573424352786,0.000256446919085115,wet_season,0.16586280974174,EM0172,M,1077,-0.279519008310978,-0.0844039147073507,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
human_modification,-0.262871222823819,0.0565478043423081,-4.64865481305953,3.34106806452677e-06,wet_season,0.16586280974174,EM0172,M,1077,-0.373704919334743,-0.152037526312895,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
slope,-0.12087293329079,0.0533154613176949,-2.26712721419656,0.023382455546898,wet_season,0.16586280974174,EM0172,M,1077,-0.225371237473472,-0.0163746291081079,2830.57361689916,4.2085779388967,6.26398513368751,0.116621696385888,1.69712586793616,1755.97094726563,16.862943649292,18.2334103193134,0.414759244769812,24.8958904743195
evi_mean,-0.278158540364822,0.0521958024668335,-5.32913619905682,9.86809754605611e-08,whole_year,0.434900169972886,EM0159,M,463,-0.380462313199816,-0.175854767529828,2577.42233559792,3.63532344568506,1.73033263557679,0.29263733145156,1.38651036759175,2423.16625976563,11.0175542831421,10.3464059829712,0.600694857537746,4.39180681109428
distance_to_water_km,-0.100686977267234,0.0698795084532467,-1.4408655626792,0.149622666716363,whole_year,0.434900169972886,EM0159,M,463,-0.237650813835597,0.03627685930113,2577.42233559792,3.63532344568506,1.73033263557679,0.29263733145156,1.38651036759175,2423.16625976563,11.0175542831421,10.3464059829712,0.600694857537746,4.39180681109428
distance_to_settlement_km,0.229351338557743,0.067467456722788,3.39943655353881,0.000675248441252635,whole_year,0.434900169972886,EM0159,M,463,0.0971151233810787,0.361587553734407,2577.42233559792,3.63532344568506,1.73033263557679,0.29263733145156,1.38651036759175,2423.16625976563,11.0175542831421,10.3464059829712,0.600694857537746,4.39180681109428
human_modification,0.362673198782561,0.0503630105759772,7.2011818720693,5.96928617253871e-13,whole_year,0.434900169972886,EM0159,M,463,0.263961698053646,0.461384699511476,2577.42233559792,3.63532344568506,1.73033263557679,0.29263733145156,1.38651036759175,2423.16625976563,11.0175542831421,10.3464059829712,0.600694857537746,4.39180681109428
slope,-0.0174430498645958,0.0461533749869204,-0.377936605276191,0.705477688619014,whole_year,0.434900169972886,EM0159,M,463,-0.10790366483896,0.0730175651097683,2577.42233559792,3.63532344568506,1.73033263557679,0.29263733145156,1.38651036759175,2423.16625976563,11.0175542831421,10.3464059829712,0.600694857537746,4.39180681109428
