term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
n_deposition_scaled,0.00942450150669367,0.0398384390902172,-0.0686574043104246,0.0875064073238119,non-significant,18,50,3079,265689.069448518,TRUE,tree_cover_coef,-1.87949874193619,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.142350354712374,0.0127107792525,-0.167263024262713,-0.117437685162035,negative,18,50,3079,265689.069448518,TRUE,tree_cover_coef,-1.87949874193619,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0580460341398767,0.00986912063505152,-0.0773891551436588,-0.0387029131360947,negative,18,50,3079,265689.069448518,TRUE,tree_cover_coef,-1.87949874193619,Woody Cover Trend,Burned Area Trend
(Intercept),0.322081372265779,0.150291023165989,0.0275163796607657,0.616646364870792,positive,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.190173549836197,0.146341131731832,-0.0966497978150257,0.47699689748742,non-significant,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.0266332474642141,0.0622502559810588,-0.148641507215489,0.0953750122870602,non-significant,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.0351350839284105,0.0558818964919431,-0.144661588440414,0.0743914205835931,non-significant,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.150511822593073,0.0607777208762313,0.0313896786132313,0.269633966572914,positive,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0538107338201765,0.0385369142679177,-0.0217202302202499,0.129341697860603,non-significant,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.149204698519458,0.0129489343841882,-0.17458414355064,-0.123825253488277,negative,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0656280088337188,0.0103475495233004,-0.0859088332276321,-0.0453471844398054,negative,16,150,1068,265636.441583176,TRUE,tree_cover_coef,-1.87897913732945,Woody Cover Trend,Burned Area Trend
(Intercept),0.319825809204472,0.151378387044101,0.0231296225602696,0.616521995848674,positive,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.191505199039977,0.147320224300051,-0.097237134782485,0.480247532862438,non-significant,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.025651081442108,0.062308227152647,-0.147772962601837,0.0964707997176208,non-significant,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.0342284941984363,0.0559202099181797,-0.143830091645988,0.0753731032491153,non-significant,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.151685949754396,0.0608721256046348,0.0323787759069129,0.270993123601878,positive,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0520447697444563,0.0387610262875658,-0.0239254457829829,0.128014985271895,non-significant,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.14924542693225,0.0129498968914051,-0.174626758442911,-0.123864095421589,negative,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0656072167230346,0.0103476039840782,-0.085888147858111,-0.0453262855879583,negative,16,100,1353,265633.332092862,TRUE,tree_cover_coef,-1.8789422486832,Woody Cover Trend,Burned Area Trend
(Intercept),0.294832560992945,0.149751266475065,0.00132547206255706,0.588339649923334,positive,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.158111143404707,0.14477577565401,-0.125644162711003,0.441866449520418,non-significant,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.0197146647923286,0.0602043323698096,-0.137712987950434,0.0982836583657773,non-significant,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.0289212167039278,0.0558993488370085,-0.138481927183705,0.0806394937758497,non-significant,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.166701848242737,0.0611567281600738,0.0468368636366863,0.286566832848788,positive,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.042044039300452,0.0410147404923172,-0.0383433748997462,0.12243145350065,non-significant,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.150415422814225,0.0129689041351459,-0.175834007838064,-0.124996837790387,negative,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0654813388012731,0.0103507348172403,-0.0857684062565888,-0.0451942713459574,negative,16,50,3171,265618.281585857,TRUE,tree_cover_coef,-1.87876234655032,Woody Cover Trend,Burned Area Trend
(Intercept),0.263747140645582,0.130781582570641,0.00741994896597398,0.52007433232519,positive,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.15349918554568,0.127413875439667,-0.0962274214467394,0.4032257925381,non-significant,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00480302269787824,0.0514395598124156,-0.105622707310807,0.0960166619150502,non-significant,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.11135677030026,0.0574517527703644,-0.223960136578874,0.00124659597835342,non-significant,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.129319877848179,0.0639924982712575,0.00389688595577287,0.254742869740586,positive,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0596159768420699,0.0374932129893715,-0.0138693702817875,0.133101323965927,non-significant,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.145079144355686,0.0132807471672634,-0.171108930491305,-0.119049358220067,negative,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0513766965748674,0.0105540558243566,-0.0720622658814315,-0.0306911272683034,negative,14,150,1244,265315.876380163,TRUE,tree_cover_coef,-1.8758317139005,Woody Cover Trend,Burned Area Trend
(Intercept),0.263044467939909,0.131961179346354,0.00440530906362324,0.521683626816194,positive,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.161887018749375,0.128756643421775,-0.0904713651275696,0.41424540262632,non-significant,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00505532287704365,0.0518342955055947,-0.106648675232016,0.0965380294779284,non-significant,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.112019982728335,0.0575733041955543,-0.22486158542259,0.000821619965920159,non-significant,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.127787543159008,0.0640811467339537,0.00219080347243189,0.253384282845583,positive,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0592567104705931,0.03772923321112,-0.0146912277875146,0.133204648728701,non-significant,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.145075893927975,0.0132833435522584,-0.171110768884674,-0.119041018971277,negative,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0513779197954284,0.0105548100969761,-0.0720649674491612,-0.0306908721416957,negative,14,100,1521,265317.020487011,TRUE,tree_cover_coef,-1.87583423630841,Woody Cover Trend,Burned Area Trend
(Intercept),0.255922666952238,0.133905710827512,-0.00652770359392096,0.518373037498397,non-significant,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.147732941706205,0.129245588191395,-0.105583756309624,0.401049639722035,non-significant,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.000519652305259624,0.0508483610823418,-0.100180608699538,0.0991413040890184,non-significant,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.107040516597545,0.0577688837806223,-0.220265448234645,0.00618441503955469,non-significant,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.133247417654319,0.0645051176116681,0.00681971031692913,0.259675124991709,positive,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0498888954025103,0.0386643942387766,-0.0258919247895497,0.12566971559457,non-significant,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.145497940324936,0.0132931484780529,-0.171552032583063,-0.119443848066808,negative,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0505538965604807,0.0105441048558103,-0.0712199623270829,-0.0298878307938786,negative,14,50,3283,265310.578712294,TRUE,tree_cover_coef,-1.87579610885324,Woody Cover Trend,Burned Area Trend
(Intercept),0.277977662181227,0.117753822975756,0.0471844101068401,0.508770914255614,positive,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.12367039498367,0.115377366651145,-0.102465088283647,0.349805878250988,non-significant,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00575025793135585,0.0519285764713974,-0.107528397583729,0.0960278817210171,non-significant,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.141964612787745,0.0580583181170934,-0.255756825300217,-0.0281724002752727,negative,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.0663465713381327,0.0639241629193465,-0.0589424857256572,0.191635628401923,non-significant,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0459333196113647,0.0351277472830643,-0.0229157999214661,0.114782439144195,non-significant,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.160074267654414,0.0135137918325987,-0.186560812940879,-0.133587722367949,negative,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0537419560222712,0.0108117942929974,-0.0749326834448018,-0.0325512285997406,negative,12,150,1527,264504.209390979,TRUE,tree_cover_coef,-1.86904369040727,Woody Cover Trend,Burned Area Trend
(Intercept),0.27683544465449,0.117766286707703,0.0460177641143739,0.507653125194607,positive,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.125141431676769,0.115401023086876,-0.101040417352584,0.351323280706121,non-significant,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00603520506146232,0.0519466308881332,-0.107848730720399,0.0957783205974746,non-significant,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.142461817486759,0.0580541630501509,-0.256245886217671,-0.0286777487558475,negative,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.0645314812755874,0.0638774489196514,-0.0606660180312263,0.189728980582401,non-significant,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0468782606431725,0.0351204050218312,-0.0219564683220763,0.115712989608421,non-significant,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.159972912982312,0.0135135035429326,-0.186458893231414,-0.13348693273321,negative,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0537028739178072,0.0108113147387925,-0.0748926614313677,-0.0325130864042468,negative,12,100,1800,264504.65253978,TRUE,tree_cover_coef,-1.86904612984388,Woody Cover Trend,Burned Area Trend
(Intercept),0.283043320650595,0.120368281993609,0.0471258230621595,0.51896081823903,positive,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.119753316392848,0.117887902001338,-0.111302725742762,0.350809358528458,non-significant,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.00317371778729528,0.0527704524790442,-0.106601904094104,0.100254468519514,non-significant,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.141937502920912,0.0583946989021266,-0.256389009657141,-0.0274859961846835,negative,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.065139851726317,0.06483083789121,-0.0619262556280092,0.192205959080643,non-significant,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0421279611216687,0.0359535810994217,-0.0283397629484379,0.112595685191775,non-significant,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.160062394103152,0.0135215699490742,-0.186564184217776,-0.133560603988527,negative,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0534561354228383,0.0108177647597202,-0.0746585647451164,-0.0322537061005601,negative,12,50,3573,264494.731133649,TRUE,tree_cover_coef,-1.86892464169133,Woody Cover Trend,Burned Area Trend
(Intercept),0.225045116927919,0.10739408562611,0.0145565769481326,0.435533656907705,positive,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.0817296491665961,0.107870402873646,-0.129692455463575,0.293151753796767,non-significant,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,0.00760518332496437,0.0430706385029455,-0.076811716931953,0.0920220835818817,non-significant,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.126099485785271,0.0622916838880903,-0.248188942742282,-0.00401002882826024,negative,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.128929813751638,0.0656617881960716,0.000235073726840701,0.257624553776436,positive,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0564624530261437,0.0382115963092034,-0.0184308995316786,0.131355805583966,non-significant,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.160010072834473,0.0138187119589462,-0.18709425058674,-0.132925895082205,negative,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0402166663004853,0.0114231879963166,-0.0626057033618961,-0.0178276292390746,negative,10,150,1897,264281.636641779,TRUE,tree_cover_coef,-1.86712793468772,Woody Cover Trend,Burned Area Trend
(Intercept),0.225637237393592,0.108212606145131,0.0135444266759183,0.437730048111266,positive,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.0841438967709423,0.10841302330336,-0.128341724358745,0.29662951790063,non-significant,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,0.0073788134655917,0.0434929680518173,-0.0778658374967213,0.0926234644279047,non-significant,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.125340928049085,0.0623301432440944,-0.247505763958733,-0.00317609213943755,negative,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.128623460871566,0.0657091199083558,-0.000164047604635342,0.257410969347767,non-significant,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0559658739160883,0.0382588716533217,-0.0190201366135627,0.130951884445739,non-significant,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.159974941151756,0.0138183330578433,-0.187058376271508,-0.132891506032004,negative,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0402654036320364,0.0114223599670987,-0.062652817786002,-0.0178779894780707,negative,10,100,2158,264282.511348149,TRUE,tree_cover_coef,-1.86713985284357,Woody Cover Trend,Burned Area Trend
(Intercept),0.228466091893052,0.108725334262398,0.0153683525316722,0.441563831254431,positive,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.0794064729443523,0.10797966215237,-0.132229775937095,0.2910427218258,non-significant,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,0.00846322361416492,0.0431749748642853,-0.0761581721532563,0.0930846193815861,non-significant,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.121517780177767,0.0622164078726643,-0.243459698855643,0.000424138500109778,non-significant,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.132738366230609,0.066057786547951,0.00326748369819077,0.262209248763027,positive,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0523292840196347,0.0385948184242406,-0.0233151700817397,0.127973738121009,non-significant,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.159943634035717,0.0138205458532568,-0.187031406154784,-0.132855861916649,negative,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0402278056697172,0.0114244165989134,-0.062619250747969,-0.0178363605914655,negative,10,50,3904,264276.552570201,TRUE,tree_cover_coef,-1.86708563589274,Woody Cover Trend,Burned Area Trend
(Intercept),0.255155913956157,0.113939386288589,0.0318388204099251,0.478473007502389,positive,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.113831456838178,0.111086350077495,-0.103893788487721,0.331556702164076,non-significant,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,0.00761739650990232,0.052115139007029,-0.0945263989931729,0.109761192012978,non-significant,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.107083791503709,0.063754736212763,-0.232040778324576,0.0178731953171581,non-significant,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.135209273986364,0.0679437140255967,0.00204204152030552,0.268376506452422,positive,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0330987133154204,0.037416935520646,-0.0402371327169032,0.106434559347744,non-significant,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.164098754350897,0.0144751032043974,-0.192469435304016,-0.135728073397778,negative,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0453358756360803,0.0120307837131628,-0.0689157784196704,-0.0217559728524902,negative,8,150,2521,263949.973988983,TRUE,tree_cover_coef,-1.86370839408741,Woody Cover Trend,Burned Area Trend
(Intercept),0.255163555573516,0.114001434382556,0.0317248499978003,0.478602261149231,positive,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.113946410533018,0.111145045040925,-0.103893874807277,0.331786695873313,non-significant,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,0.00759762765872696,0.0521387504521451,-0.0945924454263988,0.109787700743853,non-significant,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.107078881281309,0.0637574219669342,-0.232041132083623,0.0178833695210048,non-significant,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.135344734877453,0.0679520010202583,0.00216126020031776,0.268528209554588,positive,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0331906735346603,0.0373942701291549,-0.0401007491466452,0.106482096215966,non-significant,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.164098872544542,0.014475077821347,-0.192469503747797,-0.135728241341288,negative,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0453336741165699,0.0120307182162452,-0.0689134485285604,-0.0217538997045794,negative,8,100,2783,263949.964577802,TRUE,tree_cover_coef,-1.86370862258046,Woody Cover Trend,Burned Area Trend
(Intercept),0.258698935157251,0.113600537844179,0.036045972358281,0.481351897956221,positive,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.116091563987587,0.11071215116693,-0.10090026495055,0.333083392925724,non-significant,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,0.00784666997130282,0.052225158133482,-0.094512759057231,0.110206098999837,non-significant,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.107695640730226,0.0637556762750137,-0.232654470039248,0.0172631885787952,non-significant,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.135900934461257,0.0679961003399815,0.00263102670572191,0.269170842216793,positive,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0308605694256359,0.0371902665423063,-0.0420310135727294,0.103752152424001,non-significant,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.16415023158588,0.0144746561916528,-0.192520036410119,-0.13578042676164,negative,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0451669937046362,0.0120303327333319,-0.0687460125840001,-0.0215879748252723,negative,8,50,4512,263949.55025541,TRUE,tree_cover_coef,-1.8637049076541,Woody Cover Trend,Burned Area Trend
(Intercept),0.266800694315341,0.130642658292896,0.0107457892166916,0.52285559941399,positive,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.177737935758804,0.128065771141145,-0.073266363330188,0.428742234847797,non-significant,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,Mean Elephant Density
density_km2_estimate_scaled,-0.000994306289313343,0.0594497544355157,-0.117513683872674,0.115525071294048,non-significant,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,Elephant Density Trend
mat_coef_scaled,-0.145072784860546,0.0678063462606403,-0.277970781454653,-0.0121747882664389,negative,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,MAT Trend
prec_coef_scaled,0.0365714098691362,0.0708873076452369,-0.102365160076539,0.175507979814811,non-significant,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,0.0858580106424729,0.0381788728346285,0.0110287949162664,0.160687226368679,positive,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,Nitrogen deposition
fire_frequency_scaled,-0.180071972441851,0.0150362577988034,-0.209542496189765,-0.150601448693937,negative,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,Fire frequency
burned_area_coef_scaled,-0.0550215449596011,0.0129767191003888,-0.0804554470338562,-0.029587642885346,negative,6,150,3745,262751.684686634,TRUE,tree_cover_coef,-1.85248996622181,Woody Cover Trend,Burned Area Trend
