term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
mean_density_km2_scaled:percent_population_growth_scaled,0.139681688413175,0.114831804128392,-0.0853845119582313,0.364747888784582,non-significant,6,50,5985,387248.03252544,TRUE,evi_sd_900m_coef,-2.54231748387663,EVI SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.416752227293839,0.0857902789996415,0.248606370230899,0.584898084356779,positive,6,50,5985,387248.03252544,TRUE,evi_sd_900m_coef,-2.54231748387663,EVI SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.0363932936823455,0.0638535895969762,-0.0887574422113292,0.16154402957602,non-significant,6,50,5985,387248.03252544,TRUE,evi_sd_900m_coef,-2.54231748387663,EVI SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0785105347296988,0.0773887587935328,-0.23018971477328,0.0731686453138828,non-significant,6,50,5985,387248.03252544,TRUE,evi_sd_900m_coef,-2.54231748387663,EVI SD Trend,MAT Trend:Prec Trend
(Intercept),-0.1975909926042,0.116754941585171,-0.426426473128212,0.0312444879198122,non-significant,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,(Intercept)
mean_density_km2_scaled,-0.324330974527145,0.122432619595229,-0.564294499466687,-0.0843674495876035,negative,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Mean Elephant Density
percent_population_growth_scaled,0.00298295823857965,0.0818287142326197,-0.157398374558575,0.163364291035734,non-significant,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Elephant Population Growth
months_severe_drought_scaled,-0.176703334520361,0.0774209776151935,-0.328445662294022,-0.0249610067467004,negative,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,N Drought Months
fire_frequency_scaled,0.0644116861798161,0.0496592042848918,-0.032918565719489,0.161741938079121,non-significant,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Fire frequency
mat_coef_scaled,-0.146614074366202,0.122260177020099,-0.386239618069088,0.0930114693366836,non-significant,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,MAT Trend
prec_coef_scaled,0.112254242782235,0.141095787192265,-0.164288418484932,0.388796904049402,non-significant,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Precipitation Trend
n_deposition_scaled,0.391645337614666,0.0595288078863388,0.274971018114838,0.508319657114494,positive,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.0673209190919573,0.0901875084444905,-0.109443349314646,0.244085187498561,non-significant,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.611484143246336,0.0742204868605333,0.466014662084663,0.756953624408009,positive,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.14224635363462,0.064850568506319,0.0151415749852878,0.269351132283953,positive,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0991518109791024,0.0681931811740878,-0.0345043681133246,0.232807990071529,non-significant,4,150,7438,381200.295172178,TRUE,evi_sd_900m_coef,-2.48982103216089,EVI SD Trend,MAT Trend:Prec Trend
(Intercept),-0.197591139407152,0.116754909298254,-0.426426556649971,0.0312442778356664,non-significant,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,(Intercept)
mean_density_km2_scaled,-0.324330708505586,0.122432590485068,-0.56429417639026,-0.0843672406209126,negative,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Mean Elephant Density
percent_population_growth_scaled,0.00298303733208987,0.081828694327859,-0.157398256452451,0.163364331116631,non-significant,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Elephant Population Growth
months_severe_drought_scaled,-0.176703335667262,0.0774209639878735,-0.328445636731866,-0.0249610346026571,negative,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,N Drought Months
fire_frequency_scaled,0.064411655271385,0.0496592013716642,-0.0329185909180988,0.161741901460869,non-significant,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Fire frequency
mat_coef_scaled,-0.146614385485547,0.122260149557139,-0.38623987536202,0.0930111043909258,non-significant,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,MAT Trend
prec_coef_scaled,0.112254040072677,0.141095759156131,-0.164288566244678,0.388796646390031,non-significant,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Precipitation Trend
n_deposition_scaled,0.391645266641511,0.0595287960830803,0.274970970275645,0.508319563007378,positive,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.0673209679390823,0.0901874866680407,-0.109443257786464,0.244085193664628,non-significant,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.61148432751641,0.0742204706273194,0.466014878171251,0.756953776861569,positive,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.142246292224918,0.0648505634456342,0.0151415234943451,0.269351060955491,positive,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0991515850397867,0.0681931653759407,-0.0345045630888409,0.232807733168414,non-significant,4,100,7699,381200.29530267,TRUE,evi_sd_900m_coef,-2.48982103178968,EVI SD Trend,MAT Trend:Prec Trend
(Intercept),-0.197273125555508,0.116745053175618,-0.426089225152933,0.0315429740419178,non-significant,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,(Intercept)
mean_density_km2_scaled,-0.324268920287832,0.12242107618088,-0.564209820550991,-0.0843280200246727,negative,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Mean Elephant Density
percent_population_growth_scaled,0.00307313845626187,0.0818214536551574,-0.15729396387056,0.163440240783084,non-significant,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Elephant Population Growth
months_severe_drought_scaled,-0.176751378421059,0.0774121697756692,-0.32847644314647,-0.025026313695647,negative,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,N Drought Months
fire_frequency_scaled,0.0644061078064965,0.0496577929718386,-0.0329213779700533,0.161733593583046,non-significant,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Fire frequency
mat_coef_scaled,-0.147112197119317,0.122251982978516,-0.386721680795812,0.0924972865571789,non-significant,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,MAT Trend
prec_coef_scaled,0.112142062210129,0.141087666538811,-0.164384682868736,0.388668807288994,non-significant,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Precipitation Trend
n_deposition_scaled,0.39187995083251,0.0595166494860955,0.275229461359268,0.508530440305751,positive,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.0672137941073214,0.0901770001461636,-0.109529878413022,0.243957466627665,non-significant,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.611452489478516,0.0742129020343676,0.465997874302957,0.756907104654076,positive,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.142265106568915,0.0648481151741609,0.015165136362254,0.269365076775576,positive,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0993334670585234,0.068190633748333,-0.0343177191711707,0.232984653288218,non-significant,4,50,9336,381200.473950793,TRUE,evi_sd_900m_coef,-2.48982162250261,EVI SD Trend,MAT Trend:Prec Trend
(Intercept),-0.386205779398278,0.10194122394296,-0.586006906866412,-0.186404651930145,negative,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,(Intercept)
mean_density_km2_scaled,-0.25588781384721,0.111514243302587,-0.474451714483518,-0.0373239132109021,negative,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Mean Elephant Density
percent_population_growth_scaled,0.0424166997300873,0.0720700088001837,-0.0988379218837574,0.183671321343932,non-significant,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Elephant Population Growth
months_severe_drought_scaled,-0.245181046668895,0.0711481208780761,-0.384628801157626,-0.105733292180164,negative,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,N Drought Months
fire_frequency_scaled,-0.0155682240176008,0.051890723356496,-0.117272172928064,0.0861357248928627,non-significant,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Fire frequency
mat_coef_scaled,-0.179839103023264,0.11033496425665,-0.396091659201812,0.0364134531552833,non-significant,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,MAT Trend
prec_coef_scaled,-0.00141910544088247,0.129185702507355,-0.254618429672805,0.25178021879104,non-significant,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Precipitation Trend
n_deposition_scaled,0.451209991259926,0.0546100178437192,0.344176323091147,0.558243659428705,positive,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.0332369874544113,0.0792091630743318,-0.188484094325662,0.122010119416839,non-significant,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.617884957054217,0.067927369863216,0.484749758557782,0.751020155550652,positive,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.0657397442283381,0.0663498325660858,-0.0643035379814529,0.195783026438129,non-significant,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0185872584773187,0.0628257945692885,-0.104549036178599,0.141723553133236,non-significant,2,150,18623,375085.540038112,TRUE,evi_sd_900m_coef,-2.43118485740486,EVI SD Trend,MAT Trend:Prec Trend
(Intercept),-0.38620581817425,0.101941217714174,-0.586006933434188,-0.186404702914312,negative,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,(Intercept)
mean_density_km2_scaled,-0.255887892517938,0.111514237368808,-0.474451781524252,-0.0373240035116245,negative,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Mean Elephant Density
percent_population_growth_scaled,0.0424166882919472,0.0720700044149328,-0.0988379247269638,0.183671301310858,non-significant,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Elephant Population Growth
months_severe_drought_scaled,-0.245181017191302,0.0711481172687906,-0.384628764605964,-0.10573326977664,negative,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,N Drought Months
fire_frequency_scaled,-0.0155682125924292,0.0518907223793945,-0.117272159587809,0.0861357344029507,non-significant,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Fire frequency
mat_coef_scaled,-0.179839091015259,0.110334958176705,-0.396091635277335,0.0364134532468164,non-significant,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,MAT Trend
prec_coef_scaled,-0.00141910567699728,0.129185695699424,-0.254618416565619,0.251780205211624,non-significant,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Precipitation Trend
n_deposition_scaled,0.451210000839993,0.0546100146825097,0.34417633886707,0.558243662812915,positive,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.0332369778891444,0.0792091581880525,-0.188484075183463,0.122010119405174,non-significant,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.617885017948952,0.0679273656136059,0.4847498277816,0.751020208116304,positive,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.0657397743769741,0.0663498307679559,-0.0643035043085469,0.195783053062495,non-significant,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0185872607867483,0.0628257913728054,-0.104549027604177,0.141723549177674,non-significant,2,100,18874,375085.540093652,TRUE,evi_sd_900m_coef,-2.4311848574602,EVI SD Trend,MAT Trend:Prec Trend
(Intercept),-0.386198508067287,0.101941397100567,-0.585999974918094,-0.18639704121648,negative,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,(Intercept)
mean_density_km2_scaled,-0.255875316742665,0.111514682180195,-0.474440077563277,-0.0373105559220528,negative,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Mean Elephant Density
percent_population_growth_scaled,0.0424174744030681,0.072069990823493,-0.0988371119771103,0.183672060783247,non-significant,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Elephant Population Growth
months_severe_drought_scaled,-0.245183456360843,0.0711481252465745,-0.384631219411674,-0.105735693310013,negative,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,N Drought Months
fire_frequency_scaled,-0.0155624011936873,0.0518909465995841,-0.117266787652563,0.0861419852651888,non-significant,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Fire frequency
mat_coef_scaled,-0.179837718792071,0.110334946487981,-0.396090240144668,0.0364148025605249,non-significant,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,MAT Trend
prec_coef_scaled,-0.00141630898444112,0.129185699619072,-0.254615627555431,0.251783009586549,non-significant,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Precipitation Trend
n_deposition_scaled,0.451210381421203,0.0546100023651971,0.344176743589769,0.558244019252637,positive,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.033237583377195,0.0792091386066555,-0.188484642292681,0.122009475538291,non-significant,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,0.617882724319402,0.0679273820368633,0.484747501963057,0.751017946675747,positive,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.0657484022840046,0.0663502136481694,-0.0642956268329453,0.195792431400955,non-significant,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,0.0185873525737383,0.062825777764062,-0.104548909144541,0.141723614292017,non-significant,2,50,20528,375085.540292992,TRUE,evi_sd_900m_coef,-2.43118485652811,EVI SD Trend,MAT Trend:Prec Trend
(Intercept),-0.0024098160477204,0.00118560775380021,-0.00473356454496024,-8.60675504805635e-05,negative,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,(Intercept)
mean_density_km2_scaled,-0.000728477950094458,0.000272243407543201,-0.00126206522390759,-0.000194890676281324,negative,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000660578588540447,0.000100475378485661,-0.000857506711705372,-0.000463650465375521,negative,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Elephant Population Growth
months_severe_drought_scaled,0.000206595551190886,8.52306799941052e-05,3.95464880245816e-05,0.000373644614357191,positive,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,N Drought Months
fire_frequency_scaled,-0.000189117242613774,3.970860003128e-05,-0.000266944668551588,-0.000111289816675959,negative,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Fire frequency
mat_coef_scaled,-1.92952118016341e-05,0.000154777887363073,-0.000322654296636454,0.000284063873033186,non-significant,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,MAT Trend
prec_coef_scaled,0.000116582978409787,0.000170434942574967,-0.0002174633707443,0.000450629327563874,non-significant,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Precipitation Trend
n_deposition_scaled,9.45501669813194e-05,9.9844624104759e-05,-0.000101141700313948,0.000290242034276587,non-significant,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.000410673674903756,0.000128960245954781,0.000157916237394957,0.000663431112412554,positive,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.000115409383654909,7.61757848043372e-05,-0.000264711178365483,3.38924110556658e-05,non-significant,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000348909840402133,5.17040154010849e-05,-0.000450247848444364,-0.000247571832359903,negative,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,2.93999115386727e-05,8.71373794576489e-05,-0.000141386213905519,0.000200186036982865,non-significant,20,150,861,-633297.127771519,FALSE,canopy_height_sd_900m_coef,4.20502049135459,Canopy Height SD Trend,MAT Trend:Prec Trend
(Intercept),-0.00250250271129876,0.00102524856792565,-0.00451195297963429,-0.000493052442963219,negative,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,(Intercept)
mean_density_km2_scaled,-0.000737714544688875,0.000269921669344936,-0.00126675129525188,-0.00020867779412587,negative,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000660474000956268,0.000100398558487244,-0.000857251559691005,-0.00046369644222153,negative,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Elephant Population Growth
months_severe_drought_scaled,0.000204760038199799,8.50185498951632e-05,3.81267423874574e-05,0.00037139333401214,positive,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,N Drought Months
fire_frequency_scaled,-0.000184351374344572,3.97301812527172e-05,-0.000262221098699147,-0.000106481649989998,negative,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Fire frequency
mat_coef_scaled,-1.97839343497806e-05,0.000154456895006648,-0.000322513885726694,0.000282946017027133,non-significant,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,MAT Trend
prec_coef_scaled,0.000109920318466968,0.000170139185468943,-0.000223546357411142,0.000443386994345077,non-significant,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Precipitation Trend
n_deposition_scaled,9.37641336561957e-05,9.85076904728564e-05,-9.93073918708222e-05,0.000286835659183214,non-significant,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.000406518208916759,0.000128678728216583,0.000154312536035839,0.000658723881797679,positive,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.000113912022494278,7.60941624632384e-05,-0.000263053840355965,3.5229795367409e-05,non-significant,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000342682016337708,5.17315842584627e-05,-0.000444074058347494,-0.000241289974327922,negative,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,3.10828308566277e-05,8.68023901208373e-05,-0.000139046727552209,0.000201212389265464,non-significant,20,100,1166,-633301.254972992,FALSE,canopy_height_sd_900m_coef,4.20499629015848,Canopy Height SD Trend,MAT Trend:Prec Trend
(Intercept),-0.00140345372329502,0.000636809791610069,-0.00265157797985322,-0.000155329466736833,negative,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,(Intercept)
mean_density_km2_scaled,-0.00127808602273085,0.000277209229998183,-0.00182140612970937,-0.000734765915752329,negative,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000390848756586442,0.000108507195740794,-0.000603518952301837,-0.000178178560871048,negative,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Elephant Population Growth
months_severe_drought_scaled,0.000224867408118858,8.40111972504274e-05,6.02084872099296e-05,0.000389526329027786,positive,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,N Drought Months
fire_frequency_scaled,-0.000229671389994316,4.02465600090752e-05,-0.000308553198113733,-0.000150789581874899,negative,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Fire frequency
mat_coef_scaled,4.63146257516583e-05,0.000153062902961251,-0.000253683151421542,0.000346312402924859,non-significant,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,MAT Trend
prec_coef_scaled,0.000108848320539048,0.000168829420362506,-0.000222051262902237,0.000439747903980333,non-significant,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Precipitation Trend
n_deposition_scaled,0.000110740685479906,0.0001026035802906,-9.03586365745343e-05,0.000311840007534346,non-significant,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,0.00092168728677735,0.000147641227911684,0.000632315797437179,0.00121105877611752,positive,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.000136331293393121,7.55902936090103e-05,-0.000284485546447589,1.18229596613478e-05,non-significant,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,-0.000453391366879574,5.26699336033639e-05,-0.000556622539810283,-0.000350160193948864,negative,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,3.13697773021138e-06,8.62102867821771e-05,-0.000165832079459725,0.000172106034920148,non-significant,20,50,2992,-633800.871957385,FALSE,canopy_height_sd_900m_coef,4.20873319588295,Canopy Height SD Trend,MAT Trend:Prec Trend
(Intercept),-0.0016401849217104,0.00106442385449528,-0.00372641734080644,0.000446047497385646,non-significant,18,150,969,-634786.662465591,FALSE,canopy_height_sd_900m_coef,4.21600085262342,Canopy Height SD Trend,(Intercept)
mean_density_km2_scaled,-0.000641599774387721,0.000271926150414615,-0.00117456523565499,-0.000108634313120454,negative,18,150,969,-634786.662465591,FALSE,canopy_height_sd_900m_coef,4.21600085262342,Canopy Height SD Trend,Mean Elephant Density
percent_population_growth_scaled,-0.000288082691999892,0.000113476165126579,-0.000510491888751706,-6.56734952480771e-05,negative,18,150,969,-634786.662465591,FALSE,canopy_height_sd_900m_coef,4.21600085262342,Canopy Height SD Trend,Elephant Population Growth
months_severe_drought_scaled,-0.000173841101969166,8.88988397365488e-05,-0.0003480796261202,3.97422181867743e-07,non-significant,18,150,969,-634786.662465591,FALSE,canopy_height_sd_900m_coef,4.21600085262342,Canopy Height SD Trend,N Drought Months
fire_frequency_scaled,-5.21612704168775e-05,4.12417295793069e-05,-0.000132993575052459,2.86710342187043e-05,non-significant,18,150,969,-634786.662465591,FALSE,canopy_height_sd_900m_coef,4.21600085262342,Canopy Height SD Trend,Fire frequency
mat_coef_scaled,0.000458958899236474,0.000163381644814162,0.000138736759665802,0.000779181038807146,positive,18,150,969,-634786.662465591,FALSE,canopy_height_sd_900m_coef,4.21600085262342,Canopy Height SD Trend,MAT Trend
